	TargetID	DrugID	Highest_status	MOA
39466	T81892	D05HSW	Terminated	Inhibitor
39467	T54156	D0Y1XT	Terminated	Inhibitor
39468	T08856	D0Y1XT	Terminated	Inhibitor
39469	T86702	D0Y1XT	Terminated	Inhibitor
39470	T68251	D0Y1XT	Terminated	Inhibitor
39471	T73475	D0Y1XT	Terminated	Inhibitor
39472	T98896	D0Y1XT	Terminated	Inhibitor
39473	T52450	D0Y1XT	Terminated	Inhibitor
39474	T79570	D0Y1XT	Terminated	Inhibitor
39475	T47094	D08ZBV	Terminated	Inhibitor
39476	T52790	D08ZBV	Terminated	Inhibitor
39477	T47094	D03SXN	Terminated	Inhibitor
39478	T30414	D0G9BX	Terminated	Inhibitor
39479	T23355	D0G9BX	Terminated	Inhibitor
39480	T13127	D0L5AS	Terminated	Inhibitor
39481	T86428	D0L5AS	Terminated	Inhibitor
39482	T02546	D07EQF	Discontinued in Phase 1	Inhibitor
39483	T12119	D07EQF	Discontinued in Phase 1	Inhibitor
39484	T66665	D07TZM	Terminated	Inhibitor
39485	T12808	D0X0HN	Terminated	Inhibitor
39486	T40276	D0X0HN	Terminated	Inhibitor
39487	T59190	D0X0HN	Terminated	Inhibitor
39488	T47107	D0X0HN	Terminated	Inhibitor
39489	T76198	D0E3UM	Terminated	Inhibitor
39490	T53381	D00KZF	Terminated	Inhibitor
39491	T92609	D00KZF	Terminated	Inhibitor
39492	T78709	D00KZF	Terminated	Inhibitor
39493	T29500	D00KZF	Terminated	Inhibitor
39494	T23355	D0LT1S	Terminated	Inhibitor
39495	T67103	D0LT1S	Terminated	Inhibitor
39496	T44861	D0X0HN	Terminated	Inhibitor
39497	T00895	D0X0HN	Terminated	Inhibitor
39498	T23995	D0X0HN	Terminated	Inhibitor
39499	T23355	D0Z0XQ	Terminated	Inhibitor
39500	T80896	D0SM0J	Terminated	Inhibitor
39501	T89534	D0SM0J	Terminated	Inhibitor
39502	T92609	D0U3HP	Terminated	Inhibitor
39503	T53381	D0U3HP	Terminated	Inhibitor
39504	T29500	D0U3HP	Terminated	Inhibitor
39505	T07663	D09UMA	Terminated	Inhibitor
39506	T77400	D09UMA	Terminated	Inhibitor
39507	T88975	D09UMA	Terminated	Inhibitor
39508	T23355	D0K0NP	Discontinued in Phase 1	Inhibitor
39509	T87023	D0BD3U	Terminated	Inhibitor
39510	T23714	D0X0BI	Phase 1	Inhibitor
39511	T29500	D03QMR	Terminated	Inhibitor
39512	T11448	D03QMR	Terminated	Inhibitor
39513	T59626	D04AWZ	Terminated	Inhibitor
39514	T79232	D08PAC	Terminated	Inhibitor
39515	T84486	D08PAC	Terminated	Inhibitor
39516	T23355	D03QHI	Terminated	Inhibitor
39517	T78709	D03QMR	Terminated	Inhibitor
39518	T01777	D03QMR	Terminated	Inhibitor
39519	T41580	D03QMR	Terminated	Inhibitor
39520	T92609	D03QMR	Terminated	Inhibitor
39521	T53381	D03QMR	Terminated	Inhibitor
39522	T29500	D08OWQ	Terminated	Inhibitor
39523	T11448	D08OWQ	Terminated	Inhibitor
39524	T41580	D08OWQ	Terminated	Inhibitor
39525	T92609	D08OWQ	Terminated	Inhibitor
39526	T01777	D08OWQ	Terminated	Inhibitor
39527	T53381	D08OWQ	Terminated	Inhibitor
39528	T78356	D0T8LY	Phase 4	Inhibitor
39529	T53524	D03WTT	Terminated	Inhibitor
39530	T59102	D03WTT	Terminated	Inhibitor
39531	T76198	D03QGL	Discontinued in Phase 3	Inhibitor
39532	T79694	D0OW2O	Terminated	Inhibitor
39533	T29303	D0OW2O	Terminated	Inhibitor
39534	T54644	D0OW2O	Terminated	Inhibitor
39535	T76937	D0OW2O	Terminated	Inhibitor
39536	T11448	D0K9JP	Terminated	Inhibitor
39537	T78709	D0K9JP	Terminated	Inhibitor
39538	T32060	D0K9JP	Terminated	Inhibitor
39539	T67162	D0K9JP	Terminated	Inhibitor
39540	T41580	D0K9JP	Terminated	Inhibitor
39541	T27812	D0K9JP	Terminated	Inhibitor
39542	T24983	D0K9JP	Terminated	Inhibitor
39543	T01777	D0K9JP	Terminated	Inhibitor
39544	T29500	D0BC6Q	Terminated	Inhibitor
39545	T53381	D0BC6Q	Terminated	Inhibitor
39546	T92609	D0BC6Q	Terminated	Inhibitor
39547	T70309	D0Z9UB	Terminated	Inhibitor
39548	T16016	D00FOE	Terminated	Inhibitor
39549	T23355	D08CQL	Terminated	Inhibitor
39550	T44068	D04YJU	Terminated	Inhibitor
39551	T30372	D04YJU	Terminated	Inhibitor
39552	T52522	D04YJU	Terminated	Inhibitor
39553	T85733	D0Q1RC	Terminated	Inhibitor
39554	T96144	D0Q1RC	Terminated	Inhibitor
39555	T40332	D02YSI	Terminated	Inhibitor
39556	T40332	D0I0FM	Terminated	Inhibitor
39557	T68698	D0I7BL	Terminated	Inhibitor
39558	T77365	D0I7BL	Terminated	Inhibitor
39559	T92072	D0I7BL	Terminated	Inhibitor
39560	T35527	D0F4JL	Terminated	Inhibitor
39561	T16042	D0F4JL	Terminated	Inhibitor
39562	T02703	D0Y7VJ	Terminated	Inhibitor
39563	T16117	D0Y7VJ	Terminated	Inhibitor
39564	T06046	D0Y7VJ	Terminated	Inhibitor
39565	T70967	D0C9KD	Terminated	Inhibitor
39566	T82543	D0C9KD	Terminated	Inhibitor
39567	T73724	D0C9KD	Terminated	Inhibitor
39568	T05849	D0W8TS	Terminated	Inhibitor
39569	T47768	D0W8TS	Terminated	Inhibitor
39570	T28330	D0W8TS	Terminated	Inhibitor
39571	T58992	D0W8TS	Terminated	Inhibitor
39572	T31309	D0L8WH	Terminated	Inhibitor
39573	T94033	D01MUU	Phase 3	Inhibitor
39574	T89034	D01MUU	Phase 3	Inhibitor
39575	T27602	D01MUU	Phase 3	Inhibitor
39576	T84631	D01MUU	Phase 3	Inhibitor
39577	T29500	D03ITI	Discontinued in Phase 3	Inhibitor
39578	T78709	D03ITI	Discontinued in Phase 3	Inhibitor
39579	T92609	D03ITI	Discontinued in Phase 3	Inhibitor
39580	T53381	D03ITI	Discontinued in Phase 3	Inhibitor
39581	T47768	D0LX5D	Terminated	Inhibitor
39582	T58992	D0LX5D	Terminated	Inhibitor
39583	T74312	D06GBK	Terminated	Inhibitor
39584	T59102	D06GBK	Terminated	Inhibitor
39585	T80975	D06GBK	Terminated	Inhibitor
39586	T53524	D06GBK	Terminated	Inhibitor
39587	T62306	D05SGO	Phase 4	Inhibitor
39588	T88285	D02ABO	Phase 1	Inhibitor
39589	T80896	D02ABO	Phase 1	Inhibitor
39590	T92521	D02ABO	Phase 1	Inhibitor
39591	T13260	D02ABO	Phase 1	Inhibitor
39592	T44011	D02ABO	Phase 1	Inhibitor
39593	T99840	D05FGR	Phase 2	Inhibitor
39594	T73992	D05FGR	Phase 2	Inhibitor
39595	T99204	D05FGR	Phase 2	Inhibitor
39596	T93105	D05FGR	Phase 2	Inhibitor
39597	T22285	D0LD9S	Terminated	Inhibitor
39598	T43920	D0LD9S	Terminated	Inhibitor
39599	T53378	D0LD9S	Terminated	Inhibitor
39600	T62276	D0LD9S	Terminated	Inhibitor
39601	T64567	D0LD9S	Terminated	Inhibitor
39602	T06569	D0LD9S	Terminated	Inhibitor
39603	T31992	D0LD9S	Terminated	Inhibitor
39604	T20401	D0W1SL	Phase 1	Inhibitor
39605	T20401	D02JUW	Phase 3	Inhibitor
39606	T89534	D0J4ZH	Terminated	Inhibitor
39607	T13201	D0L6HN	Phase 2/3	Inhibitor
39608	T53378	D0L6HN	Phase 2/3	Inhibitor
39609	T43920	D0L6HN	Phase 2/3	Inhibitor
39610	T16987	D0L6HN	Phase 2/3	Inhibitor
39611	T20401	D0L6HN	Phase 2/3	Inhibitor
39612	T31992	D0L6HN	Phase 2/3	Inhibitor
39613	T64567	D0L6HN	Phase 2/3	Inhibitor
39614	T98269	D0F9FA	Terminated	Inhibitor
39615	T13260	D0D3PF	Discontinued in Phase 2	Inhibitor
39616	T82577	D0K9YR	Terminated	Inhibitor
39617	T50970	D0K9YR	Terminated	Inhibitor
39618	T05409	D0K9YR	Terminated	Inhibitor
39619	T30372	D08TVA	Phase 3	Inhibitor
39620	T47768	D0Y8SK	Discontinued in Phase 2	Inhibitor
39621	T58992	D0Y8SK	Discontinued in Phase 2	Inhibitor
39622	T60693	D0Y8SK	Discontinued in Phase 2	Inhibitor
39623	T31992	D0A8JP	Phase 3	Inhibitor
39624	T06569	D0A8JP	Phase 3	Inhibitor
39625	T64567	D0A8JP	Phase 3	Inhibitor
39626	T16987	D0A8JP	Phase 3	Inhibitor
39627	T20401	D0A8JP	Phase 3	Inhibitor
39628	T43920	D0A8JP	Phase 3	Inhibitor
39629	T53378	D0A8JP	Phase 3	Inhibitor
39630	T13201	D0A8JP	Phase 3	Inhibitor
39631	T63484	D0O8FW	Phase 3	Inhibitor
39632	T44861	D0R5ZR	Terminated	Inhibitor
39633	T00895	D0R5ZR	Terminated	Inhibitor
39634	T23995	D0R5ZR	Terminated	Inhibitor
39635	T59190	D0R5ZR	Terminated	Inhibitor
39636	T40276	D0R5ZR	Terminated	Inhibitor
39637	T12808	D0R5ZR	Terminated	Inhibitor
39638	T70977	D0R5ZR	Terminated	Inhibitor
39639	T47107	D0R5ZR	Terminated	Inhibitor
39640	T89213	D0I1KQ	Phase 2	Inhibitor
39641	T07663	D05OQG	Phase 3	Inhibitor
39642	T88185	D0A5MR	Phase 2	Inhibitor
39643	T92828	D05OEO	Phase 0	Inhibitor
39644	T23499	D05OEO	Phase 0	Inhibitor
39645	T10670	D0I1KQ	Phase 2	Inhibitor
39646	T02551	D01ZSF	Terminated	Inhibitor
39647	T23714	D0ON2X	Terminated	Inhibitor
39648	T40474	D0O6WV	Phase 1/2	Inhibitor
39649	T32060	D0ES4S	Terminated	Inhibitor
39650	T76414	D01PWK	Terminated	Inhibitor
39651	T22285	D01PWK	Terminated	Inhibitor
39652	T62276	D01PWK	Terminated	Inhibitor
39653	T92521	D0G5CS	Phase 2	Inhibitor
39654	T86428	D03FZA	Terminated	Inhibitor
39655	T24793	D00JMZ	Terminated	Inhibitor
39656	T51115	D00JMZ	Terminated	Inhibitor
39657	T07663	D01FRF	Terminated	Inhibitor
39658	T47768	D08YUP	Terminated	Inhibitor
39659	T60693	D08YUP	Terminated	Inhibitor
39660	T58992	D08YUP	Terminated	Inhibitor
39661	T09909	D04AOA	Terminated	Inhibitor
39662	T62276	D03KGJ	Terminated	Inhibitor
39663	T60529	D0AL8M	Phase 4	Inhibitor
39664	T64382	D0V4GI	Terminated	Inhibitor
39665	T08910	D0V4GI	Terminated	Inhibitor
39666	T80387	D0V4GI	Terminated	Inhibitor
39667	T51487	D0V4GI	Terminated	Inhibitor
39668	T49526	D03OFO	Terminated	Inhibitor
39669	T92828	D01EDE	Terminated	Inhibitor
39670	T66665	D0AL8M	Phase 4	Inhibitor
39671	T02562	D0I9JH	Terminated	Inhibitor
39672	T04902	D06VTU	Terminated	Inhibitor
39673	T64382	D0H5HO	Phase 3	Inhibitor
39674	T29303	D02NLI	Terminated	Inhibitor
39675	T76937	D02NLI	Terminated	Inhibitor
39676	T39716	D02NLI	Terminated	Inhibitor
39677	T00140	D0H2RB	Terminated	Inhibitor
39678	T81850	D04KDA	Terminated	Inhibitor
39679	T86161	D0M8AS	Terminated	Inhibitor
39680	T32060	D07MWD	Terminated	Inhibitor
39681	T81850	D0RU3M	Terminated	Inhibitor
39682	T62276	D0X5PX	Terminated	Inhibitor
39683	T76414	D0X5PX	Terminated	Inhibitor
39684	T22285	D0X5PX	Terminated	Inhibitor
39685	T33584	D0Z9CC	Terminated	Inhibitor
39686	T54128	D0Z9CC	Terminated	Inhibitor
39687	T51565	D0U7OU	Terminated	Inhibitor
39688	T67619	D02QWY	Phase 1	Inhibitor
39689	T30082	D0S1VV	Terminated	Inhibitor
39690	T67162	D01TSN	Terminated	Inhibitor
39691	T22285	D0UB6U	Terminated	Inhibitor
39692	T76414	D0UB6U	Terminated	Inhibitor
39693	T62276	D0UB6U	Terminated	Inhibitor
39694	T23761	D02KGR	Preclinical	Inhibitor
39695	T29500	D01RCS	Discontinued in Phase 3	Inhibitor
39696	T53381	D01RCS	Discontinued in Phase 3	Inhibitor
39697	T78709	D01RCS	Discontinued in Phase 3	Inhibitor
39698	T32060	D01RCS	Discontinued in Phase 3	Inhibitor
39699	T67162	D01RCS	Discontinued in Phase 3	Inhibitor
39700	T92609	D01RCS	Discontinued in Phase 3	Inhibitor
39701	T22285	D03WYF	Terminated	Inhibitor
39702	T76414	D03WYF	Terminated	Inhibitor
39703	T62276	D03WYF	Terminated	Inhibitor
39704	T05849	D0I3BT	Terminated	Inhibitor
39705	T28330	D0I3BT	Terminated	Inhibitor
39706	T05849	D05HGU	Terminated	Inhibitor
39707	T28330	D05HGU	Terminated	Inhibitor
39708	T92777	D07TSW	Phase 1/2	Inhibitor
39709	T31514	D07TSW	Phase 1/2	Inhibitor
39710	T09909	D0F5VB	Terminated	Inhibitor
39711	T14342	D0L9PF	Discontinued in Phase 1	Inhibitor
39712	T92828	D03ATH	Terminated	Inhibitor
39713	T09909	D09TED	Terminated	Inhibitor
39714	T00140	D0O8ZE	Terminated	Inhibitor
39715	T14342	D0ZL0Z	Phase 3	Inhibitor
39716	T33584	D0M7MW	Terminated	Inhibitor
39717	T54128	D0M7MW	Terminated	Inhibitor
39718	T53381	D01WJZ	Discontinued in Phase 2	Inhibitor
39719	T78709	D01WJZ	Discontinued in Phase 2	Inhibitor
39720	T32060	D01WJZ	Discontinued in Phase 2	Inhibitor
39721	T41580	D01WJZ	Discontinued in Phase 2	Inhibitor
39722	T67162	D01WJZ	Discontinued in Phase 2	Inhibitor
39723	T11448	D01WJZ	Discontinued in Phase 2	Inhibitor
39724	T29500	D01WJZ	Discontinued in Phase 2	Inhibitor
39725	T02551	D01WJZ	Discontinued in Phase 2	Inhibitor
39726	T92609	D01WJZ	Discontinued in Phase 2	Inhibitor
39727	T01777	D01WJZ	Discontinued in Phase 2	Inhibitor
39728	T09909	D0A9BX	Discontinued in Phase 2	Inhibitor
39729	T14342	D03MLA	Phase 1	Inhibitor
39730	T92609	D0XK2K	Terminated	Inhibitor
39731	T53381	D0XK2K	Terminated	Inhibitor
39732	T29500	D0XK2K	Terminated	Inhibitor
39733	T28330	D0K5UH	Terminated	Inhibitor
39734	T43920	D06ABW	Withdrawn from market	Inhibitor
39735	T60693	D06ABW	Withdrawn from market	Inhibitor
39736	T64765	D0N2CN	Terminated	Inhibitor
39737	T09909	D0RG2P	Terminated	Inhibitor
39738	T27602	D0GR2H	Terminated	Inhibitor
39739	T51487	D01BCQ	Terminated	Inhibitor
39740	T64382	D01BCQ	Terminated	Inhibitor
39741	T27812	D0S6PJ	Terminated	Inhibitor
39742	T83011	D08CJK	Phase 3	Inhibitor
39743	T32060	D08CJK	Phase 3	Inhibitor
39744	T83875	D08CJK	Phase 3	Inhibitor
39745	T78709	D0Z7AW	Terminated	Inhibitor
39746	T12808	D04DDM	Discontinued in Phase 2	Modulator
39747	T71192	D07GTB	Discontinued in Phase 2	Modulator
39748	T77913	D0I5UU	Discontinued in Preregistration	Modulator
39749	T58921	D0M3UT	Phase 3	Modulator
39750	T86591	D0M3UT	Phase 3	Modulator
39751	T44458	D05UJQ	Patented	Inhibitor
39752	T70176	D05UJQ	Patented	Inhibitor
39753	T20973	D01CJE	Patented	Inhibitor
39754	T44458	D01CJE	Patented	Inhibitor
39755	T49898	D01CJE	Patented	Inhibitor
39756	T70176	D01CJE	Patented	Inhibitor
39757	T62431	D0Y6ON	Patented	Inhibitor
39758	T25265	D0BL8W	Patented	Inhibitor
39759	T25537	D0PG5N	Patented	Inhibitor
39760	T25265	D0SQ1R	Patented	Inhibitor
39761	T25265	D0UG5O	Patented	Inhibitor
39762	T63505	D0Y0PE	Patented	Inhibitor
39763	T70977	D0F7DS	Patented	Inhibitor
39764	T31391	D02SUS	Patented	Inhibitor
39765	T31391	D04UXC	Patented	Inhibitor
39766	T31391	D0KS8Y	Patented	Inhibitor
39767	T38284	D0C9ZW	Patented	Inhibitor
39768	T38284	D0K3BR	Patented	Inhibitor
39769	T38284	D0OY0U	Patented	Inhibitor
39770	T17036	D00VLQ	Patented	Inhibitor
39771	T17036	D03TPE	Patented	Inhibitor
39772	T17036	D08KYP	Patented	Inhibitor
39773	T17036	D0P8YL	Patented	Inhibitor
39774	T17036	D0VS3A	Patented	Inhibitor
39775	T44458	D0P4NP	Patented	Inhibitor
39776	T20371	D0X8ZF	Patented	Inhibitor
39777	T31391	D02UOW	Patented	Inhibitor
39778	T31391	D0IO0M	Patented	Inhibitor
39779	T31391	D0W6HL	Patented	Inhibitor
39780	T92803	D0NS6I	Patented	Inhibitor
39781	T20371	D0A0QQ	Patented	Inhibitor
39782	T20371	D0S4XV	Patented	Inhibitor
39783	T20371	D00YYA	Patented	Inhibitor
39784	T68547	D0LV6K	Patented	Inhibitor
39785	T60857	D02JPV	Patented	Inhibitor
39786	T60857	D0S6TL	Patented	Inhibitor
39787	T46360	D0X5FS	Patented	Ligand
39788	T38284	D04UXO	Patented	Inhibitor
39789	T38284	D0CJ7F	Patented	Inhibitor
39790	T38284	D0PF2F	Patented	Inhibitor
39791	T40332	D00YXL	Patented	Inhibitor
39792	T40332	D0W6PE	Patented	Inhibitor
39793	T40332	D00WHH	Patented	Inhibitor
39794	T08391	D0VQ7P	Patented	Inhibitor
39795	T92803	D0L2XV	Patented	Inhibitor
39796	T92803	D0YT1S	Patented	Inhibitor
39797	T70176	D0P4NP	Patented	Inhibitor
39798	T38284	D0E6EP	Patented	Inhibitor
39799	T38284	D0JY1I	Patented	Inhibitor
39800	T20371	D0QM9Q	Patented	Inhibitor
39801	T58998	D04WNN	Patented	Inhibitor
39802	T58998	D0R8CR	Patented	Inhibitor
39803	T20761	D03SZN	Patented	Inhibitor
39804	T37693	D0E6YT	Patented	Agonist
39805	T40097	D0MW7D	Patented	Inhibitor
39806	T16739	D0B6GK	Patented	Inhibitor
39807	T11754	D08SMT	Patented	Inhibitor
39808	T18664	D08SMT	Patented	Inhibitor
39809	T11754	D00IPI	Patented	Inhibitor
39810	T11754	D02ZUW	Patented	Inhibitor
39811	T11754	D09RGE	Patented	Inhibitor
39812	T23172	D07PTU	Patented	Inhibitor
39813	T62460	D07PTU	Patented	Inhibitor
39814	T78932	D07PTU	Patented	Inhibitor
39815	T08391	D0VJ1R	Patented	Inhibitor
39816	T23172	D0VJ1R	Patented	Inhibitor
39817	T62460	D0VJ1R	Patented	Inhibitor
39818	T78932	D0VJ1R	Patented	Inhibitor
39819	T16739	D0BE4Z	Patented	Inhibitor
39820	T14912	D0F8LE	Patented	Inhibitor
39821	T62460	D01CRX	Patented	Inhibitor
39822	T78932	D01CRX	Patented	Inhibitor
39823	T16739	D07MQD	Patented	Inhibitor
39824	T16739	D0UE4K	Patented	Inhibitor
39825	T01271	D01LMW	Patented	Inhibitor
39826	T38284	D01OYY	Patented	Inhibitor
39827	T38284	D0KR7K	Patented	Inhibitor
39828	T58449	D0M5DX	Patented	Inhibitor
39829	T89361	D0M5DX	Patented	Inhibitor
39830	T62460	D01FVC	Patented	Inhibitor
39831	T16739	D0LK8A	Patented	Inhibitor
39832	T23172	D0LR6J	Patented	Inhibitor
39833	T78932	D0LR6J	Patented	Inhibitor
39834	T62460	D0S6XT	Patented	Inhibitor
39835	T78932	D0S6XT	Patented	Inhibitor
39836	T16739	D0R7RY	Patented	Inhibitor
39837	T08391	D01CRX	Patented	Inhibitor
39838	T03687	D07WAT	Patented	Inhibitor
39839	T05090	D07WAT	Patented	Inhibitor
39840	T07930	D07WAT	Patented	Inhibitor
39841	T51191	D07WAT	Patented	Inhibitor
39842	T63816	D07WAT	Patented	Inhibitor
39843	T68547	D07WAT	Patented	Inhibitor
39844	T94324	D07WAT	Patented	Inhibitor
39845	T97903	D07WAT	Patented	Inhibitor
39846	T98698	D07WAT	Patented	Inhibitor
39847	T99031	D0UU5N	Patented	Inhibitor
39848	T99031	D03WFE	Patented	Inhibitor
39849	T99031	D0A8KL	Patented	Inhibitor
39850	T18664	D0LL0X	Patented	Inhibitor
39851	T18664	D0O9DS	Patented	Inhibitor
39852	T16769	D0PF7S	Patented	Antagonist
39853	T23172	D0U1HA	Patented	Inhibitor
39854	T62460	D0U1HA	Patented	Inhibitor
39855	T16769	D0UU7G	Patented	Antagonist
39856	T18664	D0X9GC	Patented	Inhibitor
39857	T81452	D0Z7FL	Patented	Inhibitor
39858	T92803	D0Q3VZ	Patented	Inhibitor
39859	T06273	D0E9JI	Patented	Inhibitor
39860	T12091	D0AE0M	Patented	Inhibitor
39861	T62460	D01EYJ	Patented	Inhibitor
39862	T08391	D0NY6M	Patented	Inhibitor
39863	T08391	D0U1HA	Patented	Inhibitor
39864	T68547	D0YT8O	Patented	Inhibitor
39865	T40332	D0NS8V	Patented	Inhibitor
39866	T71479	D07PTU	Patented	Inhibitor
39867	T43415	D07PTU	Patented	Inhibitor
39868	T06273	D0MP4W	Patented	Inhibitor
39869	T71479	D0VJ1R	Patented	Inhibitor
39870	T43415	D0VJ1R	Patented	Inhibitor
39871	T40332	D0HU0O	Patented	Inhibitor
39872	T83011	D0Q1EG	Patented	Inhibitor
39873	T01271	D0E6EP	Patented	Inhibitor
39874	T01271	D0JY1I	Patented	Inhibitor
39875	T83011	D0AI6J	Patented	Inhibitor
39876	T40332	D02UCA	Patented	Inhibitor
39877	T57361	D02YUQ	Patented	Inhibitor
39878	T57361	D0JO6Z	Patented	Inhibitor
39879	T63024	D0YU2R	Patented	Inhibitor
39880	T40332	D09EPZ	Patented	Inhibitor
39881	T07173	D00ICS	Patented	Inhibitor
39882	T07173	D05KHT	Patented	Inhibitor
39883	T07173	D05RKT	Patented	Inhibitor
39884	T07173	D06YON	Patented	Inhibitor
39885	T07173	D0A4YR	Patented	Inhibitor
39886	T07173	D0I8AY	Patented	Inhibitor
39887	T07173	D0J5OO	Patented	Inhibitor
39888	T07173	D0JJ0T	Patented	Inhibitor
39889	T07173	D0K2GH	Patented	Inhibitor
39890	T07173	D0K3QT	Patented	Inhibitor
39891	T07173	D0LB7Z	Patented	Inhibitor
39892	T07173	D0ME5D	Patented	Inhibitor
39893	T07173	D0X0YJ	Patented	Inhibitor
39894	T07173	D0Z5PA	Patented	Inhibitor
39895	T07173	D0Z6LB	Patented	Inhibitor
39896	T08391	D01FVC	Patented	Inhibitor
39897	T78932	D01FVC	Patented	Inhibitor
39898	T08391	D02VGC	Patented	Inhibitor
39899	T23172	D0D1QH	Patented	Inhibitor
39900	T08391	D0M2OK	Patented	Inhibitor
39901	T11754	D0S2JF	Patented	Inhibitor
39902	T23172	D0SJ1Q	Patented	Inhibitor
39903	T62460	D0SJ1Q	Patented	Inhibitor
39904	T11754	D0YM0G	Patented	Inhibitor
39905	T38284	D0I5VG	Patented	Inhibitor
39906	T38284	D0JR7X	Patented	Inhibitor
39907	T86057	D03QGH	Patented	Inhibitor
39908	T86057	D0JM7W	Patented	Inhibitor
39909	T03279	D01IOH	Patented	Inhibitor
39910	T16739	D03MPD	Patented	Inhibitor
39911	T16739	D0O2WW	Patented	Inhibitor
39912	T75440	D0OB0Q	Patented	Ligand
39913	T66505	D0WB2S	Patented	Inhibitor
39914	T29130	D0TU0X	Patented	Inhibitor
39915	T75440	D0E2XN	Patented	Ligand
39916	T83011	D00KTI	Patented	Inhibitor
39917	T66505	D03HMW	Patented	Inhibitor
39918	T75440	D0LB3J	Patented	Ligand
39919	T83011	D06EIP	Patented	Inhibitor
39920	T83011	D00VSX	Patented	Inhibitor
39921	T83011	D0AF7J	Patented	Inhibitor
39922	T41141	D06LLT	Patented	Inhibitor
39923	T83011	D0S2LV	Patented	Inhibitor
39924	T83011	D0Z6ZH	Patented	Inhibitor
39925	T66505	D0K0IO	Patented	Inhibitor
39926	T83011	D05UNM	Patented	Inhibitor
39927	T11754	D0X7MV	Patented	Inhibitor
39928	T16215	D07BIQ	Patented	Antagonist
39929	T83011	D04FJY	Patented	Inhibitor
39930	T75440	D06WUT	Patented	Ligand
39931	T75440	D0PE1K	Patented	Ligand
39932	T83011	D0Q1MN	Patented	Inhibitor
39933	T30082	D0Y4CG	Patented	Inhibitor
39934	T83011	D01JDK	Patented	Inhibitor
39935	T83011	D0DM9L	Patented	Inhibitor
39936	T83011	D01PCI	Patented	Inhibitor
39937	T75440	D06HIJ	Patented	Ligand
39938	T30082	D0WD0M	Patented	Inhibitor
39939	T83011	D00YBT	Patented	Inhibitor
39940	T99799	D0Y4CG	Patented	Inhibitor
39941	T29130	D08EID	Patented	Inhibitor
39942	T83011	D0GY4F	Patented	Inhibitor
39943	T75440	D0TB2L	Patented	Ligand
39944	T66505	D07BIQ	Patented	Antagonist
39945	T99799	D0WD0M	Patented	Inhibitor
39946	T83011	D0K2LB	Patented	Inhibitor
39947	T83011	D08YYW	Patented	Inhibitor
39948	T75440	D0Y0FR	Patented	Ligand
39949	T68290	D06LLT	Patented	Inhibitor
39950	T83011	D0HR6P	Patented	Inhibitor
39951	T83011	D0C2EW	Patented	Inhibitor
39952	T83011	D07GZU	Patented	Inhibitor
39953	T83011	D0B2YJ	Patented	Inhibitor
39954	T75440	D07KTM	Patented	Ligand
39955	T83011	D02FRR	Patented	Inhibitor
39956	T83011	D0V2NC	Patented	Inhibitor
39957	T06792	D0B0GG	Patented	Inhibitor
39958	T66505	D0VR8N	Patented	Inhibitor
39959	T16739	D0O7IH	Patented	Inhibitor
39960	T16739	D04OHC	Patented	Inhibitor
39961	T83011	D06BFA	Patented	Inhibitor
39962	T75440	D0FF5C	Patented	Ligand
39963	T04902	D06LLT	Patented	Inhibitor
39964	T83011	D0UL2R	Patented	Inhibitor
39965	T75440	D0AW8P	Patented	Ligand
39966	T83011	D0J3JY	Patented	Inhibitor
39967	T77350	D0B0GG	Patented	Inhibitor
39968	T99799	D0K3EB	Patented	Inhibitor
39969	T66505	D0AB3D	Patented	Inhibitor
39970	T75440	D01BXA	Patented	Ligand
39971	T75440	D01WQX	Patented	Ligand
39972	T38284	D03EMY	Patented	Inhibitor
39973	T75440	D03PTY	Patented	Ligand
39974	T75440	D05ZAV	Patented	Ligand
39975	T75440	D08DPU	Patented	Ligand
39976	T75440	D0AC4P	Patented	Ligand
39977	T75440	D0K4VT	Patented	Ligand
39978	T75440	D0N5LW	Patented	Ligand
39979	T75440	D0N9DS	Patented	Ligand
39980	T75440	D0R2XX	Patented	Ligand
39981	T75440	D0RH7L	Patented	Ligand
39982	T75440	D0Y2ZS	Patented	Ligand
39983	T38284	D0Z7DA	Patented	Inhibitor
39984	T22274	D07WAT	Patented	Inhibitor
39985	T22274	D0JB4S	Patented	Inhibitor
39986	T63816	D0JB4S	Patented	Inhibitor
39987	T51191	D0LN1T	Patented	Inhibitor
39988	T03687	D0BP8I	Patented	Inhibitor
39989	T07930	D0BP8I	Patented	Inhibitor
39990	T63816	D0BP8I	Patented	Inhibitor
39991	T98698	D0BP8I	Patented	Inhibitor
39992	T20251	D06FNA	Patented	Ligand
39993	T30082	D0J3OD	Patented	Inhibitor
39994	T20251	D0S3ON	Patented	Ligand
39995	T94324	D0LN1T	Patented	Inhibitor
39996	T51191	D0M0RE	Patented	Inhibitor
39997	T28887	D0JB4S	Patented	Inhibitor
39998	T20251	D02NPB	Patented	Ligand
39999	T63024	D09FGW	Patented	Inhibitor
40000	T11754	D02ZPG	Patented	Inhibitor
40001	T11754	D07MIY	Patented	Inhibitor
40002	T11754	D0K2WP	Patented	Inhibitor
40003	T76685	D0LN9D	Patented	Agonist
40004	T11754	D0DD7K	Patented	Inhibitor
40005	T22274	D0CH8Q	Patented	Inhibitor
40006	T28887	D0CH8Q	Patented	Inhibitor
40007	T05090	D0LN1T	Patented	Inhibitor
